Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2022,MT,Montana,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.021773869387265,4.0943445622221,9.460009002229748,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-109.42442064499971 47.06652897200047),-109.42442064499971,47.06652897200047
2022,LA,Louisiana,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.152613470346076,6.682108597449809,13.170482840513605,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),-92.44568007099969,31.31266064400046
2022,GA,Georgia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.563882963939251,5.393627546352362,12.50174892895872,Disability Type,Cognitive Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-83.62758034599966 32.83968109300048),-83.62758034599966,32.83968109300048
2022,GU,Guam,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,4.399375273008495,5.517452896464707,8.688959234270676,Disability Status,No Disability,Age Group,65+,POINT (-86.045660552686 41.296490572085),-86.045660552686,41.296490572085
2022,MA,Massachusetts,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.5685062016165,6.665683717782408,12.744237133569605,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,AR,Arkansas,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.473921899378137,7.022868086082641,12.849900897149231,Disability Type,Mobility Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),-92.27449074299966,34.74865012400045
2022,MT,Montana,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.107589788972121,7.231287004327616,12.059722297193982,Disability Status,No Disability,Sex,Male,POINT (-109.42442064499971 47.06652897200047),-109.42442064499971,47.06652897200047
2022,KY,Kentucky,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.3775875160230218,6.035481432524756,12.848752506281103,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-84.77497104799966 37.645970271000465),-84.77497104799966,37.64597027100047
2022,WY,Wyoming,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.49641101531898,4.3378735314405406,10.743631964323468,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,PA,Pennsylvania,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,3.039749158970765,4.23410650459726,12.058448123930972,Disability Status,Any Disability,Age Group,45-64,POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,GU,Guam,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.072439726834051,5.14166355650266,8.680162019694377,Disability Type,Mobility Disability,Race/Ethnicity,Hispanic,POINT (-87.800820131935 42.749056614941),-87.800820131935,42.749056614941
2022,ID,Idaho,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,4.034240638152395,5.676753802268282,11.499029359778117,Disability Status,Any Disability,Age Group,18-44,POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,CO,Colorado,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.970291913552122,3.8501476017100584,10.708511471981696,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,CA,California,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.4111477125153233,5.703782474656201,13.211724990424356,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,HHS6,HHS Region 6,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,3.190476350346503,6.982862751468942,13.71302147136089,Disability Status,Any Disability,Sex,Male,POINT (-80.780071497449 49.728140394651),-80.780071497449,49.728140394651
2022,UT,Utah,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Prevalence,3.100092288878234,5.111987788356544,11.033921453527194,Disability Status,Any Disability,Age Group,18-44,POINT (-111.58713063499971 39.360700171000474),-111.58713063499972,39.36070017100048
2022,PA,Pennsylvania,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,3.349904087274605,5.934894195619588,13.6996450576613,Disability Status,No Disability,Age Group,18-44,POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,OH,Ohio,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,2.681021528714291,5.41610040220442,11.645242370403649,Disability Status,Any Disability,Age Group,45-64,POINT (-82.40426005599966 40.06021014100048),-82.40426005599966,40.06021014100048
2022,GU,Guam,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.366690730771193,6.988893141407077,12.302210338449397,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-85.295814785134 47.992369649460),-85.295814785134,47.99236964946
2022,DC,District of Columbia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.3603753871419,3.713572066704308,9.147400572202308,Disability Type,Cognitive Disability,Age Group,51-65,POINT (-77.03196112699965 38.89037138500049),-77.03196112699965,38.89037138500049
2022,GU,Guam,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.3141860046725258,5.683579767338681,9.640042704448392,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-92.262869474347 61.326797417484),-92.262869474347,61.326797417484
2022,HHS4,HHS Region 4,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.1059436980654525,5.552959584921617,12.878950790042285,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-70.942039124505 47.911425768014),-70.942039124505,47.911425768014
2022,HHS4,HHS Region 4,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.3250360206965914,7.8504931808711405,15.010669837028642,Disability Status,Any Disability,Age Group,18-24,POINT (-86.981476301841 56.352082427012),-86.981476301841,56.352082427012
2022,HHS10,HHS Region 10,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.856510295497887,6.934397209928558,12.548541154239325,Disability Type,Mobility Disability,Age Group,65+,POINT (-84.597601529876 43.951039787850),-84.597601529876,43.95103978785
2022,KY,Kentucky,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.388257184424518,7.2196420401307355,13.861333467040478,Disability Status,Any Disability,Age Group,18-44,POINT (-84.77497104799966 37.645970271000465),-84.77497104799966,37.64597027100047
2022,OK,Oklahoma,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.6082115510464816,6.928537818164665,13.330084613830998,Disability Status,No Disability,Sex,Male,POINT (-97.52107021399968 35.47203135600046),-97.52107021399968,35.47203135600046
2022,OH,Ohio,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.8735646395797834,6.077642243349034,12.761534101881596,Disability Status,Any Disability,Age Group,20-44,POINT (-82.40426005599966 40.06021014100048),-82.40426005599966,40.06021014100048
2022,MN,Minnesota,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.4595888418037104,3.258096538021482,8.977020214210413,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-94.79420050299967 46.35564873600049),-94.79420050299969,46.35564873600049
2022,DE,Delaware,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.542230386214217,7.011213987350367,12.412070038009412,Disability Status,No Disability,Sex,Male,POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,HHS6,HHS Region 6,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,3.0349529867072724,6.532334292222349,13.289254833459564,Disability Status,Any Disability,Age Group,45-64,POINT (-87.893887639759 44.056492243773),-87.893887639759,44.056492243773
2022,HHS7,HHS Region 7,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,2.667228206581955,6.951772164398911,13.088866571394275,Disability Status,No Disability,Age Group,18-44,POINT (-91.994474859496 47.145357237755),-91.994474859496,47.145357237755
2022,DE,Delaware,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.7328963395307104,4.672828834461906,10.144824594042303,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,CO,Colorado,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,3.0633909220278057,5.262690188904886,11.451985793530872,Disability Status,Any Disability,Sex,Male,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,KS,Kansas,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,3.6375861597263857,4.007333185232471,9.95032342737316,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),-98.20078122699964,38.34774030000045
2022,NV,Nevada,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,2.4849066497880004,4.30406509320417,11.348628485089092,Disability Status,No Disability,Age Group,18-44,POINT (-117.07184056399967 39.493240390000494),-117.07184056399969,39.493240390000494
2022,CO,Colorado,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,3.9684033388642534,6.056784013228625,12.203363980406742,Disability Type,Mobility Disability,Race/Ethnicity,Hispanic,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,HHS4,HHS Region 4,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,2.9806186357439426,5.187385805840755,12.805535324155171,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-83.536812292477 41.190936526701),-83.536812292477,41.190936526701
2022,DE,Delaware,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,3.2068032436339315,4.882801922586371,10.078910367638926,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,ID,Idaho,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.3568971227655755,6.922643891475888,12.476187565149788,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,NY,New York,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.314817884980432,8.272315147956022,15.08803889815988,Disability Status,No Disability,Sex,Female,POINT (-75.54397042699964 42.82700103200045),-75.54397042699964,42.82700103200045
2022,HHS6,HHS Region 6,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.45318382899021,8.339023005744759,15.129360831137818,Disability Type,Cognitive Disability,Age Group,45-64,POINT (-85.249097820921 52.511860465814),-85.249097820921,52.511860465814
2022,MT,Montana,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,3.370738174177447,4.997212273764115,9.838682329170013,Disability Status,Any Disability,Age Group,45-64,POINT (-109.42442064499971 47.06652897200047),-109.42442064499971,47.06652897200047
2022,WV,West Virginia,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.173140608693847,6.635085960471483,12.143481395387024,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,ME,Maine,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.036008985209137,3.8918202981106265,9.097731427593528,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),-68.98503133599962,45.254228894000505
2022,HHS7,HHS Region 7,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.1972245773362196,6.450470422144176,12.577367200267703,Disability Status,No Disability,Sex,Male,POINT (-70.313041683685 47.018583794896),-70.313041683685,47.018583794896
2022,MD,Maryland,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.028916756899646,7.79934339821592,13.319387979393387,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,RI,Rhode Island,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,3.822098297900159,5.8805329864007,10.45233124348964,Disability Status,Any Disability,Age Group,65+,POINT (-71.52247031399963 41.70828019300046),-71.52247031399963,41.70828019300046
2022,HHS9,HHS Region 9,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.4242626545931514,7.4798641311650265,14.367060187449773,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-83.065539526721 56.577957291767),-83.065539526721,56.577957291767
2022,AZ,Arizona,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.08260930600368,5.857933154483459,12.07682349955715,Disability Type,Vision Disability,Age Group,45-64,POINT (-111.76381127699972 34.865970280000454),-111.76381127699972,34.865970280000454
2022,ID,Idaho,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,3.9415818076696905,5.214935757608986,10.887362163733814,Disability Status,Any Disability,Age Group,25-44,POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,AL,Alabama,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.037774210733707,3.9512437185814275,10.807402013342228,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,OK,Oklahoma,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.497584975308154,4.672828834461906,11.302858540667586,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-97.52107021399968 35.47203135600046),-97.52107021399968,35.47203135600046
2022,NH,New Hampshire,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,4.04305126783455,4.770684624465665,10.952384248958305,Disability Status,Any Disability,Age Group,18-44,POINT (-71.50036091999965 43.65595011300047),-71.50036091999965,43.65595011300047
2022,AL,Alabama,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.447346100794524,6.841615476477592,13.344618534212975,Disability Type,Mobility Disability,Race/Ethnicity,Hispanic,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,AL,Alabama,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,4.01096295328305,4.68213122712422,11.868541848831885,Disability Status,Any Disability,Age Group,25-44,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,MI,Michigan,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.5890591188317256,3.9889840465642745,11.236578902182194,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-84.71439026999968 44.6613195430005),-84.71439026999968,44.6613195430005
2022,WA,Washington,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.0809215418899605,4.02535169073515,10.029326937375275,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.47001078999972 47.52227862900048),-120.47001078999972,47.52227862900048
2022,HI,Hawaii,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.3267781604434035,6.634633357861686,11.51939449559881,Disability Status,Any Disability,Sex,Male,POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
2022,NJ,New Jersey,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.424802725718295,3.6109179126442243,10.383596203640058,Disability Type,Mobility Disability,Sex,Female,POINT (-74.27369128799967 40.13057004800049),-74.27369128799967,40.13057004800049
2022,WV,West Virginia,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.2068032436339315,3.9512437185814275,9.680781405546698,Disability Type,Hearing Disability,Sex,Female,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,AK,Alaska,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.163559631243574,4.499809670330265,9.629576884168266,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-147.72205903599973 64.84507995700051),-147.7220590359997,64.84507995700051
2022,WY,Wyoming,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.251348311031766,7.569927655242652,12.242197224448798,Disability Status,No Disability,Age Group,65+,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,AK,Alaska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.041295341132285,4.204692619390966,9.101863895640099,Disability Type,Vision Disability,Age Group,20-44,POINT (-147.72205903599973 64.84507995700051),-147.7220590359997,64.84507995700051
2022,HI,Hawaii,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.264087336809195,7.053585727193677,12.233113717841213,Disability Status,No Disability,Sex,Female,POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
2022,NE,Nebraska,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,3.1654750481410856,4.465908118654584,10.274637230229173,Disability Status,Any Disability,Age Group,18-44,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,HHS8,HHS Region 8,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.465908118654584,8.614138397472717,13.899858140200857,Disability Status,Any Disability,Sex,Female,POINT (-91.227953479833 53.004075723747),-91.227953479833,53.004075723747
2022,KY,Kentucky,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.3054155323020415,6.731018100482083,13.55358849571097,Disability Status,No Disability,Sex,Male,POINT (-84.77497104799966 37.645970271000465),-84.77497104799966,37.64597027100047
2022,NE,Nebraska,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.8022081394209395,5.713732805509369,11.103105889917028,Disability Type,Cognitive Disability,Age Group,25-44,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,HHS2,HHS Region 2,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.979681653901961,8.282988692742602,14.948687223035657,Disability Status,No Disability,Sex,Female,POINT (-88.958806171577 59.537944009187),-88.958806171577,59.537944009187
2022,NY,New York,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.360547602996758,9.130864170474386,15.865066438990175,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.54397042699964 42.82700103200045),-75.54397042699964,42.82700103200045
2022,NY,New York,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.214867803470662,5.918893854273146,12.922587170656728,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-75.54397042699964 42.82700103200045),-75.54397042699964,42.82700103200045
2022,NV,Nevada,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.005682604407159,3.9318256327243257,10.298767635585927,Disability Type,Hearing Disability,Age Group,20-44,POINT (-117.07184056399967 39.493240390000494),-117.07184056399969,39.493240390000494
2022,WV,West Virginia,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,4.6061696863211745,6.771935555839602,11.998642489635456,Disability Status,No Disability,Age Group,65+,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,ME,Maine,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,2.5416019934645457,6.3835066348840055,11.210928082322193,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),-68.98503133599962,45.254228894000505
2022,MS,Mississippi,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.52720864451838,6.297109319933935,12.639898427407296,Disability Type,Cognitive Disability,Sex,Female,POINT (-89.53803082499968 32.745510099000455),-89.53803082499968,32.745510099000455
2022,IA,Iowa,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.505349850705881,5.181783550292085,10.407560427729408,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,CO,Colorado,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,3.966511190712216,6.476972362889683,12.821563643399076,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,MO,Missouri,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.0106208860477417,2.5649493574615367,9.660842578559068,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-92.56630005299968 38.635790776000476),-92.56630005299968,38.63579077600048
2022,NY,New York,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.041295341132285,7.304515946460155,14.031341033808252,Disability Status,Any Disability,Sex,Female,POINT (-75.54397042699964 42.82700103200045),-75.54397042699964,42.82700103200045
2022,US,"United States, DC & Territories",Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.31748811353631,12.301082780325496,18.652678564277224,Disability Status,No Disability,Age Group,65+,POINT (-76.279142125231 55.236880125114),-76.279142125231,55.236880125114
2022,HHS4,HHS Region 4,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,2.8903717578961645,7.5688956634069955,14.809193349183973,Disability Status,No Disability,Age Group,18-44,POINT (-75.575355816857 41.907344160577),-75.575355816857,41.907344160577
2022,ID,Idaho,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.051784947803305,4.564348191467836,10.357202996593003,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,VT,Vermont,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,3.1179499062782403,3.332204510175204,7.400009517162692,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,GA,Georgia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,3.2846635654062037,5.337538079701318,12.09614616615157,Disability Status,Any Disability,Age Group,45-64,POINT (-83.62758034599966 32.83968109300048),-83.62758034599966,32.83968109300048
2022,TN,Tennessee,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.9926809084456005,6.8001700683022,13.70940309674539,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-85.77449091399967 35.68094058000048),-85.77449091399967,35.68094058000048
2022,HHS5,HHS Region 5,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,1.9021075263969205,6.692083742506628,13.43405246162228,Disability Status,No Disability,Sex,Female,POINT (-72.241856547712 54.634983875217),-72.241856547712,54.634983875217
2022,RI,Rhode Island,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.5031374604229395,5.537334267018537,10.496455217294162,Disability Type,Vision Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.52247031399963 41.70828019300046),-71.52247031399963,41.70828019300046
2022,IA,Iowa,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.2710950739666,6.839476438228843,12.313751471828033,Disability Status,Any Disability,Sex,Male,POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,AL,Alabama,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.197201947661808,5.768320995793772,12.510877286538676,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,VA,Virginia,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.551769409260976,8.735042754269337,15.233252470496067,Disability Status,No Disability,Age Group,18-24,POINT (-78.45789046299967 37.54268067400045),-78.45789046299967,37.54268067400045
2022,MO,Missouri,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,2.6390573296152584,5.351858133476067,11.751383153993038,Disability Status,No Disability,Age Group,45-64,POINT (-92.56630005299968 38.635790776000476),-92.56630005299968,38.63579077600048
2022,HHS1,HHS Region 1,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,3.893859034800475,7.532623618788788,12.904199904886745,Disability Status,Any Disability,Age Group,45-64,POINT (-89.324123657105 53.410927414067),-89.324123657105,53.410927414067
2022,HHS7,HHS Region 7,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.141546163706395,6.251903883165888,12.515324165883909,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-73.152260685410 46.282047608932),-73.15226068541,46.282047608932
