Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2022,MI,Michigan,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,76.2,1038.0,787402.0,Disability Status,Any Disability,Sex,Male,POINT (-84.71439026999968 44.6613195430005),-84.71439026999968,44.6613195430005
2022,ID,Idaho,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,42.4,393.0,78358.0,Disability Type,Mobility Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,OR,Oregon,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,42.70941531753382,13.667011086098094,535047.0941651654,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),-120.15503132599969,44.56744942400047
2022,HHS2,HHS Region 2,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,24.4,632.0,585037.0,Disability Status,Any Disability,Sex,Male,POINT (-74.383348731370 52.631548586293),-74.38334873137,52.631548586293
2022,DE,Delaware,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,29.2,78.0,16433.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,FL,Florida,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,44.4,2219.0,2300997.0,Disability Status,Any Disability,Age Group,25-44,POINT (-81.92896053899966 28.932040377000476),-81.92896053899966,28.93204037700048
2022,MD,Maryland,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,18.0,320.0,167346.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,WY,Wyoming,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,7.8,50.0,10173.0,Disability Status,No Disability,Sex,Female,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,AK,Alaska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,47.1,1232.0,137212.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),-147.7220590359997,64.84507995700051
2022,AR,Arkansas,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,46.7,784.0,273116.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-92.27449074299966 34.74865012400045),-92.27449074299966,34.74865012400045
2022,CT,Connecticut,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,48.7,1008.0,308036.0,Disability Status,No Disability,Sex,Female,POINT (-72.64984095199964 41.56266102000046),-72.64984095199964,41.56266102000046
2022,HI,Hawaii,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,18.2,30.0,4209.0,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
2022,MI,Michigan,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,72.9,222.0,250674.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),-84.71439026999968,44.6613195430005
2022,US,"United States, DC & Territories",Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,19.0,2520.0,1877340.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-81.425703575740 50.849129856523),-81.42570357574,50.849129856523
2022,WY,Wyoming,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,22.3,128.0,13335.0,Disability Status,Any Disability,Sex,Female,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,MS,Mississippi,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,84.6,777.0,389299.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-89.53803082499968 32.745510099000455),-89.53803082499968,32.745510099000455
2022,OK,Oklahoma,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,17.2,207.0,142024.0,Disability Status,Any Disability,Sex,Male,POINT (-97.52107021399968 35.47203135600046),-97.52107021399968,35.47203135600046
2022,HHS3,HHS Region 3,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,6.3,1109.0,959067.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.488155131498 44.482295531231),-71.488155131498,44.482295531231
2022,VI,U.S. Virgin Islands,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,60.7,109.0,5591.0,Disability Status,Any Disability,Age Group,45-64,POINT (-87.837815093582 52.337890415864),-87.837815093582,52.337890415864
2022,AL,Alabama,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,6.0,30.0,35168.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,VA,Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,7.1,36.0,43507.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),-78.45789046299967,37.54268067400045
2022,PA,Pennsylvania,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,98.3,515.0,1092101.0,Disability Status,Any Disability,Age Group,65+,POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,MS,Mississippi,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10.2,61.0,40419.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-89.53803082499968 32.745510099000455),-89.53803082499968,32.745510099000455
2022,MN,Minnesota,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,85.0,1907.0,474312.0,Disability Status,Any Disability,Sex,Female,POINT (-94.79420050299967 46.35564873600049),-94.79420050299969,46.35564873600049
2022,FL,Florida,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,18.2,60.0,87360.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),-81.92896053899966,28.93204037700048
2022,HHS3,HHS Region 3,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,76.7,1854.0,968325.0,Disability Type,Vision Disability,Sex,Female,POINT (-79.897897418379 55.816850471376),-79.897897418379,55.816850471376
2022,PR,Puerto Rico,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,35.3,636.0,302903.0,Disability Status,Any Disability,Sex,Female,POINT (-88.204837321461 51.336105122880),-88.204837321461,51.33610512288
2022,NV,Nevada,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,45.57478251329177,1094.7247258947455,180493.1159168242,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-117.07184056399967 39.493240390000494),-117.07184056399969,39.493240390000494
2022,NC,North Carolina,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,81.9,386.0,664319.0,Disability Status,Any Disability,Age Group,45-64,POINT (-79.15925046299964 35.466220975000454),-79.15925046299964,35.466220975000454
2022,MD,Maryland,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,67.7,384.0,172200.0,Disability Status,Any Disability,Age Group,25-44,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,CA,California,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,41.1,243.0,666584.0,Disability Type,Vision Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,HHS2,HHS Region 2,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,38.4,453.0,399588.0,Disability Type,Vision Disability,Sex,Male,POINT (-79.261124070417 54.635770275278),-79.261124070417,54.635770275278
2022,IA,Iowa,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,34.7,242.0,59835.0,Disability Status,Any Disability,Age Group,45-64,POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,IN,Indiana,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,89.1,390.0,117651.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.14996019399968 39.766910452000445),-86.14996019399968,39.766910452000445
2022,RI,Rhode Island,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,54.1,466.0,96776.0,Disability Status,No Disability,Age Group,25-44,POINT (-71.52247031399963 41.70828019300046),-71.52247031399963,41.70828019300046
2022,NV,Nevada,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,55.9,293.0,222972.0,Disability Status,Any Disability,Sex,Female,POINT (-117.07184056399967 39.493240390000494),-117.07184056399969,39.493240390000494
2022,VI,U.S. Virgin Islands,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,73.4773697641533,131.30549558274234,313330.5256602941,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-87.173111401801 48.330671390202),-87.173111401801,48.330671390202
2022,WY,Wyoming,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,27.9,248.0,25360.0,Disability Status,No Disability,Age Group,45-64,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,NJ,New Jersey,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,21.5,119.0,102615.0,Disability Status,Any Disability,Age Group,45-64,POINT (-74.27369128799967 40.13057004800049),-74.27369128799967,40.13057004800049
2022,NM,New Mexico,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,58.7,116.0,58527.0,Disability Status,Any Disability,Age Group,25-44,POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,HHS3,HHS Region 3,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,10.1,639.0,238708.0,Disability Status,Any Disability,Age Group,65+,POINT (-71.638100072522 49.349017102885),-71.638100072522,49.349017102885
2022,CO,Colorado,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,63.5,2214.0,1052952.0,Disability Status,No Disability,Sex,Male,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,AL,Alabama,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,41.2,186.0,209618.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,IA,Iowa,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,56.4,385.0,130483.0,Disability Type,Cognitive Disability,Sex,Female,POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,VT,Vermont,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,93.7,2721.0,165504.0,Disability Status,No Disability,Sex,Male,POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,SD,South Dakota,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,23.3,618.0,55808.0,Disability Status,No Disability,Sex,Male,POINT (-100.3735306369997 44.353130053000484),-100.3735306369997,44.35313005300048
2022,KS,Kansas,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,67.2,1599.0,490124.0,Disability Status,No Disability,Age Group,18-44,POINT (-98.20078122699965 38.34774030000045),-98.20078122699964,38.34774030000045
2022,VI,U.S. Virgin Islands,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,84.0298681265333,984.8785304338828,472148.2002400711,Disability Type,Mobility Disability,Age Group,18-44,POINT (-91.365805138854 53.598787546932),-91.365805138854,53.598787546932
2022,MO,Missouri,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,59.2,118.0,119670.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-92.56630005299968 38.635790776000476),-92.56630005299968,38.63579077600048
2022,HHS8,HHS Region 8,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,67.7,1435.0,251456.0,Disability Type,Vision Disability,Sex,Female,POINT (-88.210906908872 53.360552579274),-88.210906908872,53.360552579274
2022,OH,Ohio,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,42.2,904.0,363025.0,Disability Status,Any Disability,Age Group,65+,POINT (-82.40426005599966 40.06021014100048),-82.40426005599966,40.06021014100048
2022,NE,Nebraska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,37.7,175.0,37613.0,Disability Status,Any Disability,Age Group,45-64,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,UT,Utah,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,78.6,2544.0,629687.0,Disability Status,No Disability,Sex,Female,POINT (-111.58713063499971 39.360700171000474),-111.58713063499972,39.36070017100048
2022,VT,Vermont,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,54.76224198752179,568.2133979002493,291723.70046578476,Disability Type,Hearing Disability,Age Group,51-65,POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,KS,Kansas,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,9.308869043247055,772.9936774904924,75274.79015216675,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),-98.20078122699964,38.34774030000045
2022,MD,Maryland,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,36.4,386.0,133797.0,Disability Status,Any Disability,Sex,Female,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,ID,Idaho,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,25.7,37.0,16161.0,Disability Status,Any Disability,Age Group,18-24,POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,OR,Oregon,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,73.9,177.0,195395.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),-120.15503132599969,44.56744942400047
2022,VA,Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,27.5,591.0,274737.0,Disability Type,Mobility Disability,Age Group,18-44,POINT (-78.45789046299967 37.54268067400045),-78.45789046299967,37.54268067400045
2022,HHS5,HHS Region 5,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,68.8,1487.0,1523814.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-85.948619289351 40.274808387460),-85.948619289351,40.27480838746
2022,CT,Connecticut,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,25.9,386.0,111832.0,Disability Status,Any Disability,Sex,Female,POINT (-72.64984095199964 41.56266102000046),-72.64984095199964,41.56266102000046
2022,GU,Guam,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,77.6,528.0,26657.0,Disability Status,No Disability,Sex,Female,POINT (-81.322395410799 43.186869591647),-81.322395410799,43.186869591647
2022,RI,Rhode Island,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,43.1,315.0,63310.0,Disability Status,Any Disability,Age Group,21-35,POINT (-71.52247031399963 41.70828019300046),-71.52247031399963,41.70828019300046
2022,NC,North Carolina,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,57.9,229.0,537981.0,Disability Status,Any Disability,Age Group,18-44,POINT (-79.15925046299964 35.466220975000454),-79.15925046299964,35.466220975000454
2022,PA,Pennsylvania,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,47.0,225.0,497053.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,GA,Georgia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,45.2,328.0,286755.0,Disability Status,Any Disability,Age Group,45-64,POINT (-83.62758034599966 32.83968109300048),-83.62758034599966,32.83968109300048
2022,HHS10,HHS Region 10,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,24.9,313.0,111655.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-83.226599236904 40.738686826767),-83.226599236904,40.738686826767
2022,UT,Utah,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,64.3,2224.0,532033.0,Disability Status,No Disability,Sex,Male,POINT (-111.58713063499971 39.360700171000474),-111.58713063499972,39.36070017100048
2022,LA,Louisiana,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,51.9,211.0,171374.0,Disability Status,Any Disability,Sex,Male,POINT (-92.44568007099969 31.31266064400046),-92.44568007099969,31.31266064400046
2022,HHS8,HHS Region 8,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Prevalence,2.8,236.0,56241.0,Disability Status,No Disability,Age Group,45-64,POINT (-85.088265735101 64.059075673399),-85.088265735101,64.059075673399
2022,NH,New Hampshire,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,24.19546748317739,600.5000035509648,468760.92787805415,Disability Type,Hearing Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.50036091999965 43.65595011300047),-71.50036091999965,43.65595011300047
2022,AK,Alaska,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,72.6,100.0,15010.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-147.72205903599973 64.84507995700051),-147.7220590359997,64.84507995700051
2022,MA,Massachusetts,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,13.5,113.0,60964.0,Disability Type,Mobility Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,AZ,Arizona,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,15.2,201.0,73403.0,Disability Status,Any Disability,Age Group,45-64,POINT (-111.76381127699972 34.865970280000454),-111.76381127699972,34.865970280000454
2022,NH,New Hampshire,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,58.3,73.0,13967.0,Disability Type,Hearing Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-71.50036091999965 43.65595011300047),-71.50036091999965,43.65595011300047
2022,MA,Massachusetts,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,20.6,29.0,16357.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,MD,Maryland,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,49.8,1036.0,179995.0,Disability Status,Any Disability,Age Group,65+,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,VT,Vermont,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,44.0,309.0,24980.0,Disability Type,Cognitive Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,WA,Washington,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,57.1,2021.0,455667.0,Disability Status,Any Disability,Sex,Female,POINT (-120.47001078999972 47.52227862900048),-120.47001078999972,47.52227862900048
2022,WY,Wyoming,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,21.9,117.0,11491.0,Disability Type,Mobility Disability,Sex,Female,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,ND,North Dakota,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,52.7,219.0,36879.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,CA,California,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,90.1,2835.0,9119654.0,Disability Status,No Disability,Age Group,18-44,POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,CO,Colorado,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,48.6,547.0,248208.0,Disability Status,Any Disability,Sex,Male,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,CA,California,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,24.3,111.0,312016.0,Disability Type,Vision Disability,Sex,Male,POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,NE,Nebraska,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,16.3,69.0,24322.0,Disability Status,Any Disability,Sex,Female,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,HHS7,HHS Region 7,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,48.6,791.0,238488.0,Disability Type,Vision Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-90.238979822386 49.557690905136),-90.238979822386,49.557690905136
2022,MS,Mississippi,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,17.06145546379092,561.4765866905095,605271.1387246932,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-89.53803082499968 32.745510099000455),-89.53803082499968,32.745510099000455
2022,MA,Massachusetts,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,88.9,2651.0,1319800.0,Disability Status,Any Disability,Sex,Male,POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,NM,New Mexico,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,35.4,923.0,384980.0,Disability Status,No Disability,Sex,Female,POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,SC,South Carolina,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,12.9,20.0,17590.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-81.04537120699968 33.998821303000454),-81.04537120699968,33.998821303000454
2022,NC,North Carolina,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,63.4,906.0,1687184.0,Disability Status,No Disability,Sex,Male,POINT (-79.15925046299964 35.466220975000454),-79.15925046299964,35.466220975000454
2022,OK,Oklahoma,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,65.8,1390.0,871744.0,Disability Status,No Disability,Age Group,36-50,POINT (-97.52107021399968 35.47203135600046),-97.52107021399968,35.47203135600046
2022,AL,Alabama,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,40.0,55.0,78354.0,Disability Type,Hearing Disability,Age Group,25-44,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,IL,Illinois,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,27.9,161.0,344660.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-88.99771017799969 40.48501028300046),-88.99771017799969,40.48501028300046
2022,ND,North Dakota,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,59.9,143.0,16638.0,Disability Type,Vision Disability,Age Group,25-44,POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,WI,Wisconsin,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,34.7,1089.0,519948.0,Disability Status,No Disability,Sex,Male,POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,NY,New York,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Prevalence,3.4,112.0,105683.0,Disability Status,No Disability,Age Group,45-64,POINT (-75.54397042699964 42.82700103200045),-75.54397042699964,42.82700103200045
2022,WA,Washington,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,14.3,314.0,110631.0,Disability Type,Cognitive Disability,Age Group,65+,POINT (-120.47001078999972 47.52227862900048),-120.47001078999972,47.52227862900048
2022,HHS10,HHS Region 10,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,58.0,1288.0,494311.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-82.658504414843 54.463945868659),-82.658504414843,54.463945868659
